[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1500,1000), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
[[34m11:48:02.601 LIDAR (DEBUG) on LidarControler data.Table.updateMobileObstacles(Table.java:304)] Obstacle mobile ajouté : Obstacle mobile circulaire Circle [center: (-1000,-500), ray : 220.0, angleStart : -3.142, angleEnd : 3.142
